app_name,app_size_bytes,app_price,app_ratings_count,app_rating,app_genre
The Lost Heir: The Fall of Daria,47482880,2.99,253,5,Games
"""HOOK""",76611584,0.99,959,5,Games
Carbo - Handwriting in the Digital Age,55131136,7.99,39,3.5,Productivity
Tsuro - The Game of the Path,104660992,2.99,539,4.5,Games
Sisters: A Virtual Reality Ghost Story,306997248,0,251,4,Entertainment
Disney Magical Dice,270143488,0,947,4,Games
Battle Supremacy: Evolution,1114858496,4.99,308,3.5,Games
Psych,38133760,0,635,4,Games
Fleet Air Travel Guide & Airport Directory,51909632,0,105,3.5,Travel
Disney Color and Play,193829888,0,658,3,Entertainment
Quick Reposter - Repost Regram and Reshare Photos,16826368,0,17694,4.5,Social Networking
Jurassic Virtual Reality (VR),116910080,0,88,3,Games
Descendants,402404352,0,4333,3.5,Games
CHAOS RINGS Ⅲ,1731159040,19.99,627,4,Games
Lumino City,2441955328,4.99,6097,4.5,Games
メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,33554432,1.99,0,0,Health & Fitness
War Dragons,137094144,0,25834,4.5,Games
The Rock Clock™,89194496,0,951,4,Utilities
adidas Confirmed,62336000,0,1434,2.5,Lifestyle
GAROU: MARK OF THE WOLVES,136425472,3.99,162,4.5,Games
Spring Festival by BabyBus,89405440,0,0,0,Education
MOOMIN -Welcome to Moominvalley-,125079552,0,74,4.5,Games
Black Box - Black Movie List,24799232,0,136,1.5,Entertainment
Player for Acapella Triller illuminati Edition,9934848,0,2476,4,Lifestyle
Falcon Simulator,170082304,0.99,482,4.5,Games
Within - VR (Virtual Reality),118566912,0,343,4,Entertainment
Snail Bob 2 Deluxe,460804096,2.99,114,4.5,Games
ごちうさアラーム～チノ編～,18604032,5.99,2,5,Entertainment
Runestone Keeper,190766080,2.99,95,4.5,Games
FATAL FURY SPECIAL,85696512,3.99,39,4,Games
Extreme Car Driving Simulator Free,170371072,0,28900,4.5,Games
Star Trek ® - Wrath of Gems,319692800,0,2636,4,Games
Flight Pilot Simulator 3D: Flying Game For Free,142512128,0,60360,5,Games
Block Party : Mini Game With Worldwide Multiplayer,95862784,0.99,250,4,Games
My Newborn Kitty - Fluffy Care,97374208,0,230,3.5,Games
Progress to 100,98574336,0.99,3746,4.5,Games
Batman: Arkham Underworld,783700992,0,9287,4.5,Games
Plug for Minecraft PE,14828544,2.99,5969,4,Games
Skiing Yeti Mountain,73926656,0,2830,5,Games
Lara Croft: Relic Run,240062464,0,3366,4,Games
Simple Reversi Online,10053632,0,0,0,Games
Gun Fu: Stickman 2,110213120,0,1664,4.5,Games
Riddle Stones - Cross Numbers,115761152,0,707,4,Games
Noizio,31550464,1.99,167,4.5,Music
The Mesh,102760448,1.99,714,4.5,Games
BEAKER by THIX,69615616,0,94,3.5,Education
Prison Life RPG,100126720,3.99,135,4.5,Games
CARROT Weather - Talking Forecast Robot,57446400,3.99,4913,4.5,Weather
超ヒモ理論 ～働きたくないでござる～,55532544,0,8,5,Games
Transformers Rescue Bots: Dino Island,87120896,2.99,21,3,Book
Lords & Castles - Medieval War Strategy MMO Games,251610112,0,439,4,Games
Roll the Ball™ - slide puzzle,173849600,0,20911,4.5,Games
Get 'Em,719419392,0.99,40,4,Games
Analog Tokyo,18935808,0.99,19,4,Photo & Video
Spring Cleaning 2,761856,0.99,15,4.5,Productivity
Burly Men at Sea,208705536,4.99,48,4,Games
Hovercraft - Build Fly Retry,107164672,0,14123,4.5,Games
Google Photos - unlimited photo and video storage,160215040,0,88742,5,Photo & Video
さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,50743296,0,0,0,Games
Impulse GP - Super Bike Racing,140515328,0,147,4,Games
Exit Zone,16692224,0,875,4,Games
RAD Boarding,121370624,0,944,4,Games
Evil Minds: Dirty Charades!,123353088,0.99,380,4.5,Games
Fruit Nibblers,150988800,0,14505,4.5,Games
Ys Chronicles 1,450259968,4.99,118,4,Games
Puzzle it to 10,55441408,0,27,4.5,Games
Blackbox - think outside the box,100392960,0,80058,5,Games
Moji™,28156928,0,439,2.5,Entertainment
Shooty Skies - Endless Arcade Flyer,221495296,0,16948,4.5,Games
黄金日-贵金属理财投资黄金白银,51837952,0,0,0,Finance
Streaks,66332672,3.99,2279,4.5,Productivity
One More Bounce,112745472,0,129,4.5,Games
One More Jump,110811136,0,806,4.5,Games
Cookie Run: OvenBreak,123984896,0,1976,4.5,Games
Dragon Hills,175003648,1.99,5508,4.5,Games
Egz – The Origin of the Universe,200281088,3.99,43,4,Games
SmartForm - 見積書・納品書・請求書・領収書作成ソフトの新定番！,18051072,5.99,0,0,Business
Coco Pony - My Dream Pet,256222208,0,1627,4.5,Games
PlayGround • Music At Your Fingertips,190360576,0,150,4.5,Music
グルータ / 最新ニュースまとめをグループチャットで！(Grouta),47905792,0,0,0,News
Go Karts - VR,94220288,0,20,1.5,Games
Hiking Project,88667136,0,247,4,Sports
the SOUL of SEVENS【ソウル オブ セブンス】,168889344,0,0,0,Games
Drive Ahead!,250080256,0,19776,4.5,Games
Bubble Shoot Pet,58332160,0,914,4.5,Games
LOOPIMAL by YATATOY,58019840,3.99,336,4.5,Education
My Water Balance: Daily Drink Tracker & Reminder,91650048,0,1601,4.5,Health & Fitness
OK K.O.! Lakewood Plaza Turbo,1614744576,0,430,4.5,Games
SUDOKU -The puzzle game that makes your brain younger!-,19547136,0,0,0,Games
Legend of Grimrock,1215169536,4.99,452,4.5,Games
Farming PRO 2015,142140416,1.99,560,4,Games
World Craft - Epic Dream Island,150025216,0,2102,2.5,Games
21 Days Metabolic Diet,13816832,2.99,0,0,Health & Fitness
Baby Pics - pregnancy & baby milestone photos,188807168,2.99,1872,4.5,Photo & Video
AO Creator - Creator for Pokémon,87649280,6.99,1032,3.5,Utilities
Kiwi - Q&A,101882880,0,1538,4,Social Networking
Final Guitar - absolute guitar app,52610048,0.99,0,0,Music
Pinata Hunter 3,38805504,0,199,4,Games
网易考拉海购—新人免费领取1000元优惠券,77583360,0,23,4.5,Shopping
Pancake – The Game,12034048,0,4903,4.5,Games
KORG iM1,95298560,29.99,338,4.5,Music
Blackthorn Castle,113778688,2.99,399,5,Games
Focus To-Do: The Best Focus Timer for Work & Study,42187776,0.99,813,4.5,Productivity
ピグパーティ - きせかえ・アバターで楽しむトークアプリ,102996992,0,1,1,Social Networking
Knotmania,30010368,2.99,14,3,Games
Pathfinder Adventures,729790464,0,1498,4,Games
My New Baby Story - Makeup Spa & Dressup Games,55869440,0,1253,4,Games
GOAT: Buy & Sell Sneakers,133889024,0,3116,4.5,Shopping
Ringtone Remixes - Marimba Remix Ringtones,13437952,0,213,3.5,Catalogs
LINE FIGHTERS,136356864,0,1,5,Games
Vikings: War of Clans,142196736,0,7969,4.5,Games
Devious Dungeon 2,114266112,2.99,335,4.5,Games
Escape Game Darkness LittleRedHood,549847040,0,1,1,Games
Little Panda Mini Games-3D,441390080,0,9,4,Education
Layout from Instagram,9355264,0,12616,4.5,Photo & Video
Doom & Destiny Advanced,114073600,2.99,117,4,Games
YAHTZEE® With Buddies: The Classic Dice Game,420385792,0,40446,4,Games
Air Display 3,60604416,9.99,228,3,Utilities
Noodles!,30650368,1.99,917,4.5,Games
Rush Rally 2,161444864,0.99,135,4.5,Games
Cyber Reversi,52166656,0,0,0,Games
激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,95245312,0,0,0,Games
Winterstate,148738048,0,108,3.5,Games
Bike Race Level 100,98312192,0,1,5,Games
Adobe Spark Page — Create Stunning Web Pages,120110080,0,2528,4.5,Productivity
ACDSee Pro,105525248,6.99,130,4.5,Photo & Video
Robocide,243791872,0,599,4.5,Games
Sonic Dash 2: Sonic Boom,190799872,0,5697,4.5,Games
Hoverboard Simulator,29434880,0,325,3.5,Games
High Dive,120923136,0,249,4.5,Games
Unison League,71931904,0,36414,4.5,Games
Goat Simulator GoatZ,408956928,4.99,3035,4,Games
Smurfs Epic Run - Fun Platform Adventure,335666176,0,1944,4,Games
RAID HQ,150372352,0,737,3.5,Games
Stray Cat Simulator,170766336,0.99,1892,4.5,Games
Sky Whale - a Game Shakers App,306733056,0,3248,4.5,Games
Imbroglio,40808448,3.99,184,4.5,Games
The Walking Dead: Road to Survival - Strategy Game,151109632,0,16116,4.5,Games
Eye Training Cocololo-3dステレオグラム視力回復アプリ-,66277376,0,6,5,Medical
Xenowerk,160539648,0.99,978,4.5,Games
Geki Yaba Runner,117735424,0,41,4,Games
UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,790288384,0,3634,4,Games
Hello Kitty Lunchbox – Food Maker,478513152,0,694,4.5,Games
My Friend Scooby-Doo!,600293376,2.99,80,4,Entertainment
Nom Cat - Endless feeding frenzy arcade game,65225728,0,5655,4.5,Games
HoPiKo,84405248,1.99,553,4,Games
Adventures of Poco Eco - Lost Sounds: Experience Music and Animation Art in an Indie Game,966435840,3.99,148,4.5,Games
The Last Vikings,89121792,0,4919,4.5,Games
Musical Video Maker - Create Music clips lip sync,28518400,0,320,3.5,Music
Solitairica,207793152,3.99,431,4.5,Games
A high resolution music player - NePLAYER,21928960,14.99,27,4,Music
New Emoji - Extra Emoji Stickers,93091840,1.99,253,1.5,Utilities
The Walking Dead: No Man's Land,574139392,0,21016,4.5,Games
rop,21389312,0.99,2318,4.5,Games
The Quest Keeper,119513088,0,2232,4.5,Games
Free Music Play - Mp3 Streamer & Player,18927616,0,2496,4.5,Music
Into Light,454002688,0.99,18,2.5,Games
Splendor™,130527232,2.99,444,4,Games
Cosmic-Watch,178203648,4.99,85,4.5,Education
Asphalt Xtreme: Offroad Rally Racing,1165103104,0,3960,4,Games
HBO NOW: Stream original series hit movies & more,41041920,0,7477,2.5,Entertainment
Lara Croft GO,1176644608,4.99,6431,5,Games
Sago Mini Boats,119345152,2.99,31,4.5,Education
Battleplans - #1 Battle Strategy & Defense Game,291126272,0,785,4.5,Games
Submerged: Miku and the Sunken City,445100032,4.99,88,3,Games
InMind VR (Cardboard),230836224,0,115,4.5,Games
Does not Commute,87481344,0,5645,4,Games
Galactic Keep,518226944,3.99,169,4.5,Games
City Cars Adventures by BUBL,175301632,2.99,13,3.5,Education
100! Block Puzzle - Color jigsaw 10x10 board game,26438656,0,18821,4.5,Games
Prune,105950208,3.99,719,4,Games
Hugsafe Petracker,3115008,0,0,0,Utilities
Scrivener,13418496,19.99,651,4.5,Productivity
Stop! Thief!!,433222656,0,9,3,Games
Filters for iPhone and iPad,91374592,1.99,97,4,Photo & Video
Myth Kingdom:Wrath of Gauss,320819200,0,0,0,Games
Mastering the piano with Lang Lang,199975936,0,6,4.5,Education
Flick Field Goal 17,98314240,0,968,4.5,Games
Flick Quarterback 17,103305216,0,4371,4.5,Games
Severed,236545024,2.99,1580,5,Games
Dash Masters,155984896,0,149,4,Games
Periscope - Live Video Streaming Around the World,108550144,0,6062,3.5,Social Networking
Arrow Ambush,25895936,0,32020,5,Games
Fix It Girls - House Makeover,98941952,0,2091,4.5,Games
LiveMixtapes,63872000,0,555,4,Music
Rummikub®,168663040,2.99,447,3,Games
Hallmark eCards,46342144,0,520,4,Lifestyle
MakeupPlus - Natural Professional Makeup Looks,115112960,0,3987,4.5,Photo & Video
蜜芽 - 生娃养娃上蜜芽,86094848,0,11,3.5,Shopping
Blossom Blast Saga - Fun Flower Match & Grow Game,70504448,0,29475,4.5,Games
Five Nights at Freddy's 3,47722496,2.99,9876,4.5,Games
PowerSchool Mobile,39950336,0,4547,4,Education
METAL SAGA -Ark in the wild land-,173882368,0,0,0,Games
Princess Fairy Rush - Pony Rainbow Adventure,185982976,0,435,4.5,Games
( OFFTIME ) light – Track how much you use your phone & Digital Detox and unplug to focus,28471296,2.99,22,2,Health & Fitness
Blackwell 4: Deception,646467584,3.99,31,5,Games
Bejeweled Stars,161083392,0,7486,4,Games
Jelly Squares Free,52018176,0,173,4.5,Games
Laundry Day - Care Symbol Reader,14903296,0.99,34,4.5,Productivity
Mimpi Dreams,171659264,0.99,1554,4.5,Games
New Star Cricket,88300544,0,109,4.5,Games
Demon Hunter: Chronicles from Beyond (Full),590045184,4.99,17,4.5,Games
GIPHY. The GIF Search Engine for All the GIFs,48201728,0,2069,4.5,Photo & Video
Exify - Tools for Photos,8335360,1.99,34,4,Photo & Video
Head Basketball,133572608,0,18037,4.5,Games
SongPop 2 - Guess The Song,117985280,0,9517,4.5,Games
pixivコミック - みんなのマンガアプリ,92557312,0,12,3.5,Book
殺意の国のアリス -狂気に目覚めた童話の主人公たち-,53944320,0,0,0,Games
Door Kickers,1017208832,4.99,515,5,Games
豪快ショット連発！ストレス発散テニスゲーム「エアK」,35436544,0,0,0,Sports
三国杀传奇-神将觉醒,223821824,0,19,1.5,Games
Return to Grisly Manor,176520192,0.99,116,5,Games
《女性口コミNo.1》水晶玉子の幸福領域占い,12980224,0,1,3,Entertainment
Weaphones Antiques: Firearms Simulator,39276544,1.99,116,4.5,Games
スロットマニア・フィーバー～本場ラスベガススロット,131524608,0,11,4.5,Games
Sky Force Reloaded,600387584,0,7429,4.5,Games
Draw a Stickman: EPIC 2,265324544,1.99,1410,4.5,Games
Basketball Stars™,141687808,0,28216,4,Games
Confusions de lettres,5000192,2.99,0,0,Education
Monkey Swingers,61336576,0,60,4,Games
CloudPets Gold,293900288,4.99,329,2.5,Entertainment
Giffage – The GIF Keyboard for GIFs,64018432,0,315,3.5,Utilities
Patterning : Drum Machine,134340608,9.99,306,5,Music
∞ Infinity Loop,53278720,0,1773,4.5,Games
最長１週間の献立が簡単に作れるme:new（ミーニュー）,39937024,0,0,0,Food & Drink
Dragon Heroes: Shooter RPG,672897024,0,265,4.5,Games
edjing Pro DJ Music Mixer: turntable to remix MP3,113533952,8.99,153,4,Music
Superdrug,26830848,0,0,0,Health & Fitness
Little Broken Robots,62683136,0,539,4.5,Games
Green Riding Hood,316589056,0,392,4,Book
Terra Monsters 3,395485184,0,76,3.5,Games
My Boost,32713728,0,83,2.5,Utilities
Battlestar Galactica: Squadrons™,351164416,0,1938,4,Games
真モグモグ風林火山2,2864631808,12.99,0,0,Games
Goat Simulator MMO Simulator,530618368,4.99,2277,4.5,Games
A Noble Circle,79404032,0.99,1886,5,Games
Red Ball UP! - Bounce Dash & Dodge Spikes,18182144,0,493,3.5,Games
全民夺宝-时尚购潮流商品平台,29333504,0,18,4.5,Entertainment
DayGram - One line a day Diary (Note/Journal),38819840,0.99,69,4.5,Lifestyle
Harvest Land,139517952,0,1047,4.5,Games
みんなのお弁当 by クックパッド ~お弁当をレシピ付きで記録・共有~,51174400,0,0,0,Food & Drink
Blitz Breaker,50969600,2.99,39,4,Games
Sofia the First: The Secret Library,610469888,3.99,42,3.5,Entertainment
Thumbly Keyboard,60309504,1.99,53,3,Utilities
WeicoPro 4,80967680,0.99,106,3,Social Networking
Never Gone,725459968,0,87,4,Games
Sorcery! 3,332834816,4.99,171,4.5,Games
Grim Fandango Remastered,3521220608,4.99,235,4,Games
Composer's Sketchpad,175493120,3.99,33,3.5,Music
她社区-只有女生的社区！,87477248,0,23,4,Lifestyle
Scanner For Me - PDF Scan with OCR for Documents,172691456,4.99,1976,4.5,Business
Sniper Fury: Fun Mobile Shooter Game,1042634752,0,8596,4.5,Games
Cooking Dash™,154318848,0,33808,4,Games
Family Organizer - Calendar Planner,72469504,0,828,4.5,Productivity
Inke—Broadcast an amazing life,137212928,0,147,4,Social Networking
World Conqueror 3,69404672,0.99,1094,4.5,Games
Pop the Lock,39330816,0,28754,4.5,Games
中国搜索-国家权威搜索,56249344,0,7,4.5,Utilities
Nonstop Knight,161026048,0,6841,4.5,Games
Browser and File Manager for Documents,42198016,0,27750,5,Utilities
GROW：JOURNEY TO THE LIGHT,70346752,0.99,0,0,Games
GENIUS Movie Idioms1000,117142528,9.99,0,0,Education
Northern Lights Photo Taker,9326592,0.99,29,4,Photo & Video
Kill Shot Bravo,104240128,0,22444,4.5,Games
R.B.I. Baseball 15,2318708736,4.99,1510,3.5,Games
DragonVale World,117929984,0,6379,4.5,Games
Words Crush: Hidden Words!,117254144,0,23735,4.5,Games
Stupid Zombies 3,154107904,0,10159,5,Games
To-Fu Fury,651927552,0.99,1331,4.5,Games
教えて!goo,44208128,0,0,0,Reference
Buddy Toss,129190912,0,1018,4,Games
Lost Within,1196982272,3.99,510,4.5,Games
Til Morning's Light,1431842816,3.99,715,4.5,Games
Tales From Deep Space,896630784,3.99,110,4,Games
Fit Men Cook - Healthy Recipes,159452160,3.99,1187,5,Food & Drink
Wrassling,53612544,0,1934,4.5,Games
OPERATION DRACULA,302269440,2.99,64,4,Games
TLMJ Tout Le Monde Joue,22126592,0,0,0,Games
ファンタジードライブ【快進撃3DRPG】,176689152,0,5,4.5,Games
霸王卧龙传,75983872,0.99,1,5,Games
Neon Chrome,206268416,9.99,439,5,Games
WorkMeOut - Jaber Al-Rasheed,74928128,2.99,118,4.5,Health & Fitness
LEGO® Batman: Beyond Gotham,1264988160,4.99,756,4,Games
全民暴力摩托-暴力摩托3d免费真实赛车小游戏,244779008,0,0,0,Games
BabyMaker: Funny Baby Face out of Parents' Pictures - Make a Photo Collage!,65159168,0.99,24,1.5,Photo & Video
Worms™ 4,268636160,4.99,380,3.5,Games
Block Craft 3D: Building Simulator Game For Free,93063168,0,78412,4.5,Games
Dan The Man (Retro Action Platformer),99317760,0,7527,5,Games
Robbery Bob 2: Double Trouble,1006264320,0,899,4.5,Games
NextGen Car Game Racing,105136128,0.99,100,3.5,Games
Battle Copters,267590656,0,2922,4.5,Games
GreenVPN - Free & fast VPN with unlimited traffic,16384000,0,464,4.5,Business
This War of Mine,427715584,14.99,2523,4.5,Games
Splish Splash Pong,67235840,0,1902,4,Games
Take Off - The Flight Simulator,1406915584,0.99,244,4,Games
Level: A Simple Puzzle Game,30552064,0.99,60,4,Games
Lifeline...,29690880,1.99,21347,4.5,Games
PP基金-随时提现的投资理财平台,29438976,0,0,0,Finance
诺诺镑客—让财富升值,28008448,0,0,0,Finance
求生无限 - 无限流生存挑战大冒险,87796736,0.99,1,5,Games
Hot Trigger,242970624,0.99,115,4.5,Games
Hyperburner,95036416,2.99,545,4.5,Games
har•mo•ny 3,172551168,2.99,823,4.5,Games
Sword Of Xolan,116097024,0.99,381,4.5,Games
NAVIRO(ナビロー) - カーナビ/バイクナビ/徒歩ナビが使える高性能ナビアプリ,55756800,0,0,0,Navigation
GodFinger 2,117507072,0,602,3.5,Games
Uptown & Co. - Vintage Filters & insignias.,50565120,1.99,115,4,Photo & Video
Cell Surgeon - A Unique 3D Match 4 Strategy Game!,252099584,0.99,14,4.5,Games
Neo Monsters,229527552,0.99,3093,4.5,Games
Muhammad Ali: Puzzle King,153622528,0,277,5,Games
借贷宝-直投熟人更高明,74248192,0,10,3.5,Finance
乐视体育—英超欧冠F1高清直播,121336832,0,24,3.5,Sports
Iron Commander,160277504,0,71,3.5,Games
5E Spell Book,6500352,0,144,3,Games
M Cam - Manual controls & custom exposure camera,15116288,1.99,11,3.5,Photo & Video
Productive habits & daily goals tracker,9256960,0,4736,5,Productivity
The Enchanted Cave 2,37957632,2.99,92,4.5,Games
Immortal Legends - TD,273789952,0,26,3,Games
Order & Chaos 2: 3D MMO RPG Online Game,703052800,0,6325,4,Games
Sky Charms,183284736,0,505,4.5,Games
AdivínaT - Adivina las palabras,135886848,0.99,15,4.5,Games
Stress Release Grenade,195417088,0,0,0,Games
日课——给每一位好读诗的人！,59156480,0.99,7,4.5,Education
